school_name,school_code,latitude,longitude,status,google_name,google_lat,google_lng,google_address,distance_m,your_pin_link,google_pin_link
SJK(T) LADANG JERAM,CBD4052,3.89554,103.34198,confirmed,SJK (T) Ladang Jeram,3.8953493,103.3402019,"Unnamed, Road, 26100 Kuantan, Pahang, Malaysia",198.0,"https://www.google.com/maps?q=3.89554,103.34198","https://www.google.com/maps?q=3.8953493,103.3402019"
SJK(T) BERUAS,ABD1093,4.503277162,100.7669395,confirmed,SMK Changkat Beruas,4.5060684,100.7679257,"Jalan Changkat Beruas, 32700 Beruas, Perak, Malaysia",329.0,"https://www.google.com/maps?q=4.503277162,100.7669395","https://www.google.com/maps?q=4.5060684,100.7679257"
SJK(T) LADANG TEBONG,MBD0070,2.459299096,102.3635971,confirmed,SJK(T) Ladang Tebong,2.4593664,102.363399,"No. 1, Ladang Tebong, 76460, Melaka, 76460 Batang Melaka, Malacca, Malaysia",23.0,"https://www.google.com/maps?q=2.459299096,102.3635971","https://www.google.com/maps?q=2.4593664,102.363399"
SJK(T) LADANG AYER TAWAR,ABD1082,4.30312,100.71164,confirmed,SJKT Ladang Ayer Tawar,4.3030035,100.7117267,"Jalan Ladang, 32400 Ayer Tawar, Perak, Malaysia",16.0,"https://www.google.com/maps?q=4.30312,100.71164","https://www.google.com/maps?q=4.3030035,100.7117267"
SJK(T) LADANG BUKIT ASAHAN,MBD1054,2.39401,102.546213,confirmed,SK Asahan,2.3931982,102.5457504,"SK Asahan, Pekan Asahan, 77100 Jasin, Asahan, Malaysia",104.0,"https://www.google.com/maps?q=2.39401,102.546213","https://www.google.com/maps?q=2.3931982,102.5457504"
SJK(T) PEKAN TEBONG,MBD0097,2.441236255,102.3400248,confirmed,Sjk (t) Pekan Tebong,2.441073,102.3399202,"Tebong, 77500 Alor Gajah, Melaka, Malaysia",22.0,"https://www.google.com/maps?q=2.441236255,102.3400248","https://www.google.com/maps?q=2.441073,102.3399202"
SJK(T) LADANG SUNGAI MUAR,JBD7068,2.5850925008886,102.745491349378,confirmed,SJK (T) Ladang Sungai Muar,2.5846909,102.7447021,"Unnamed Road, Johor, Malaysia",98.0,"https://www.google.com/maps?q=2.5850925008886,102.745491349378","https://www.google.com/maps?q=2.5846909,102.7447021"
SJK(T) LADANG GAPIS,ABD4113,4.769865146,100.8463215,confirmed,SJK(T) LADANG GAPIS,4.7683334,100.8493166,"33700 Padang Rengas, Perak, Malaysia",373.0,"https://www.google.com/maps?q=4.769865146,100.8463215","https://www.google.com/maps?q=4.7683334,100.8493166"
SJK(T) LADANG SUNGAI TERAP,BBD3060,3.388238,101.229111,offset,SK Sungai Terap,3.389905,101.222203,"Kampung Sungai Terap, 45500 Tanjong Karang, Selangor, Malaysia",789.0,"https://www.google.com/maps?q=3.388238,101.229111","https://www.google.com/maps?q=3.389905,101.222203"
SJK(T) LADANG CHANGKAT KINDING,ABD2174,4.70574,101.14883,confirmed,SJK(T) Ladang Changkat Kinding,4.70574,101.14883,"P44X+PG, Taman Kinding Raya, 31250 Tanjung Rambutan, Perak, Malaysia",0.0,"https://www.google.com/maps?q=4.70574,101.14883","https://www.google.com/maps?q=4.70574,101.14883"
SJK(T) KUALA LIPIS,CBD3047,4.186835,102.04633,confirmed,Sekolah Menengah Kebangsaan Chung Hwa,4.1870064,102.0462296,"Jalan Dato' Mahmud, Sungai Kerpan, 27200 Kuala Lipis, Pahang, Malaysia",22.0,"https://www.google.com/maps?q=4.186835,102.04633","https://www.google.com/maps?q=4.1870064,102.0462296"
SJK(T) LADANG SUNGAI PUNTAR,KBD3080,5.756432,100.536235,confirmed,SJK(T) Ladang Sungai Puntar,5.7560972,100.5362141,"Jalan Sungai Puntar, Kampung Sungai Puntar, 08100 Bedong, Kedah, Malaysia",37.0,"https://www.google.com/maps?q=5.756432,100.536235","https://www.google.com/maps?q=5.7560972,100.5362141"
SJK(T) LADANG NIYOR,JBD2048,2.049893,103.251466,not_on_google,,,,,,"https://www.google.com/maps?q=2.049893,103.251466",
SJK(T) LADANG SUNGAI TINGGI,BBD5062,3.430693,101.468035,confirmed,SJK(T) Ladang Sg Tinggi,3.4304484,101.4689017,"45500 Bestari Jaya, Selangor, Malaysia",100.0,"https://www.google.com/maps?q=3.430693,101.468035","https://www.google.com/maps?q=3.4304484,101.4689017"
SJK(T) SUNGAI SEDU,BBD1060,2.842698372,101.5242197,confirmed,Sungai Sedu National Type (Tamil) Primary School,2.8427451,101.5240531,"Jln Klang Banting, Kampung Serdang Belah, 42700 Jenjarom, Selangor, Malaysia",19.0,"https://www.google.com/maps?q=2.842698372,101.5242197","https://www.google.com/maps?q=2.8427451,101.5240531"
SJK(T) LADANG SUNGALA,NBD2040,2.469992,101.880381,confirmed,SJK(T) Ladang Sungala,2.4698756,101.8805619,"Batu 6, Jalan Pantai, Ladang Sungala, 71050 Port Dickson, Negeri Sembilan, Malaysia",24.0,"https://www.google.com/maps?q=2.469992,101.880381","https://www.google.com/maps?q=2.4698756,101.8805619"
SJK(T) LADANG SENGKANG,NBD2039,2.442172,101.967872,confirmed,Dewan Ladang Sengkang,2.4421139,101.9676863,"71150 Linggi, Negeri Sembilan, Malaysia",22.0,"https://www.google.com/maps?q=2.442172,101.967872","https://www.google.com/maps?q=2.4421139,101.9676863"
SJK(T) JALAN BUKIT RENGAM,JBD2037,1.88311877868155,103.399286270142,confirmed,SK Bandar Rengam,1.885171,103.3981933,"Jalan Besar, Rengam, 86300 Renggam, Johor Darul Ta'zim, Malaysia",259.0,"https://www.google.com/maps?q=1.88311877868155,103.399286270142","https://www.google.com/maps?q=1.885171,103.3981933"
SJK(T) KAMPUNG COLUMBIA,ABD1085,4.274371,100.731247,confirmed,SJKT Kg Columbia,4.2739658,100.7313825,"32400 Ayer Tawar, Perak, Malaysia",47.0,"https://www.google.com/maps?q=4.274371,100.731247","https://www.google.com/maps?q=4.2739658,100.7313825"
SJK(T) LADANG NOVA SCOTIA 1,ABD5114,3.968458,100.981485,confirmed,SJK (T) Ladang Nova Scotia 1,3.9692671,100.9806671,"BATU 5, Jalan Maharajalela, 36000 Teluk Intan, Perak, Malaysia",128.0,"https://www.google.com/maps?q=3.968458,100.981485","https://www.google.com/maps?q=3.9692671,100.9806671"
SJK(T) LADANG JENDARATA BHG. 3,ABDB004,3.852076,100.968166,confirmed,SJKT LADANG JENDARATA BAHAGIAN 3,3.8528131,100.967828,"Jalan, 36400 Sabak, Selangor, Malaysia",90.0,"https://www.google.com/maps?q=3.852076,100.968166","https://www.google.com/maps?q=3.8528131,100.967828"
SJK(T) LADANG KOTA BAHROE,ABD9003,4.425506,101.129115,not_on_google,,,,,,"https://www.google.com/maps?q=4.425506,101.129115",
SJK(T) LADANG BUKIT SIDIM,KBD5052,5.50054,100.67956,confirmed,Sekolah Jenis Kebangsaan (Tamil) Ladang Bukit Siddim,5.499690999999999,100.67736920000002,"Labu Besar, 09700 Kulim, Kedah, Malaysia",260.0,"https://www.google.com/maps?q=5.50054,100.67956","https://www.google.com/maps?q=5.499690999999999,100.67736920000002"
SJK(T) LADANG SENDAYAN,NBD2037,2.59725,101.868,confirmed,SJK(T) Ladang Sendayan,2.597188,101.86846450000002,"Km 16 Jalan Port Dickson, 71010 Siliau, Negeri Sembilan, Malaysia",52.0,"https://www.google.com/maps?q=2.59725,101.868","https://www.google.com/maps?q=2.597188,101.86846450000002"
SJK(T) LADANG SOGOMANA,ABD1079,4.390451,100.694866,confirmed,SJK (T) Ladang Sogomana,4.3905649,100.6946567,"Ladang Huntly, 32500 Changkat Keruing, Perak, Malaysia",26.0,"https://www.google.com/maps?q=4.390451,100.694866","https://www.google.com/maps?q=4.3905649,100.6946567"
SJK(T) LADANG PELEPAH,JBD3017,1.786305,103.863751,confirmed,Sekolah Jenis Kebangsaan (T) Ladang Pelepah,1.7862631999999998,103.8637639,"Ladang Pelepah, 81900 Kota Tinggi, Johor Darul Ta'zim, Malaysia",5.0,"https://www.google.com/maps?q=1.786305,103.863751","https://www.google.com/maps?q=1.7862631999999998,103.8637639"
SJK(T) LADANG CHANGKAT SALAK,ABD4116,4.854672,101.005363,not_on_google,,,,,,"https://www.google.com/maps?q=4.854672,101.005363",
SJK(T) KEM ASKAR MELAYU,NBD2038,2.489483,101.850369,confirmed,SJK (T) Kem Askar Melayu,2.4891636,101.8501691,"No. 1, Jalan Sua Betong, 71050, Port Dickson, Negeri Sembilan, Bandar Baru Sunggala, 71050 Port Dickson, Negeri Sembilan, Malaysia",42.0,"https://www.google.com/maps?q=2.489483,101.850369","https://www.google.com/maps?q=2.4891636,101.8501691"
SJK(T) TANAH RATA,CBD1012,4.470024443,101.3829684,confirmed,SMK Sultan Ahmad Shah Cameron Highlands,4.4689117,101.382708,"Tanah Rata, 39000 Tanah Rata, Pahang, Malaysia",127.0,"https://www.google.com/maps?q=4.470024443,101.3829684","https://www.google.com/maps?q=4.4689117,101.382708"
SJK(T) LADANG RIVERSIDE,BBD3066,3.397302,101.277093,confirmed,SJKT LADANG RIVERSIDE,3.3970527,101.275756,"Jalan Bukit Belimbing, Kampung Bukit Belimbing, 45000 Kuala Selangor, Selangor, Malaysia",151.0,"https://www.google.com/maps?q=3.397302,101.277093","https://www.google.com/maps?q=3.3970527,101.275756"
SJK(T) LADANG SEDENAK,JBD8007,1.71306473386989,103.527399301529,confirmed,Sekolah Kebangsaan Sedenak,1.711587,103.5285818,"Jalan Sedenak 10, Kampung Baru Sedenak, 81000 Kulai, Johor Darul Ta'zim, Malaysia",210.0,"https://www.google.com/maps?q=1.71306473386989,103.527399301529","https://www.google.com/maps?q=1.711587,103.5285818"
SJK(T) LADANG SAGGA,NBD2047,2.58092,101.93,confirmed,SJK(T) Sagga,2.5809699,101.9302102,"Kampung Sega Hilir, 71100 Rantau, Negeri Sembilan, Malaysia",24.0,"https://www.google.com/maps?q=2.58092,101.93","https://www.google.com/maps?q=2.5809699,101.9302102"
SJK(T) LADANG TUN DR ISMAIL,JBD2035,1.81591,103.394027,not_on_google,,,,,,"https://www.google.com/maps?q=1.81591,103.394027",
SJK(T) LADANG STRATHISLA,ABD2176,4.692734109,101.0921963,confirmed,Sekolah Jenis Kebangsaan (Tamil) Ladang Strathisla,4.6916158,101.088296,"Hala Chepor 10, Taman Chepor Raya, 31200 Chemor, Perak, Malaysia",450.0,"https://www.google.com/maps?q=4.692734109,101.0921963","https://www.google.com/maps?q=4.6916158,101.088296"
SJK(T) LADANG AMPAR TENANG,BBD9452,2.847072,101.701569,confirmed,SJK (T) Ladang Ampar Tenang,2.8472891,101.7016117,"Unnamed Rd, 43800 Dengkil, Selangor, Malaysia",25.0,"https://www.google.com/maps?q=2.847072,101.701569","https://www.google.com/maps?q=2.8472891,101.7016117"
SJK(T) LADANG KEMUNING KRU DIVISION,MBD0067,2.420323741,102.2729235,confirmed,SJK(T) Ladang Kemuning,2.4204233,102.2726837,"78000 Alor Gajah, Malacca, Malaysia",29.0,"https://www.google.com/maps?q=2.420323741,102.2729235","https://www.google.com/maps?q=2.4204233,102.2726837"
SJK(T) SIMPANG LIMA,ABD3060,5.093560835,100.4902052,confirmed,SJK (T) Simpang Lima,5.0936175,100.4900365,"484, Jalan Terusan, Taman Seri Aman, 34200 Parit Buntar, Perak, Malaysia",20.0,"https://www.google.com/maps?q=5.093560835,100.4902052","https://www.google.com/maps?q=5.0936175,100.4900365"
SJK(T) LADANG TEKAL,CBD7092,3.65738,102.367,confirmed,SJK(T) Ladang Tekal,3.6577184,102.3668665,"28050 Kuala Krau, Pahang, Malaysia",40.0,"https://www.google.com/maps?q=3.65738,102.367","https://www.google.com/maps?q=3.6577184,102.3668665"
SJK(T) LADANG SEGAMAT,JBD7065,2.49035,102.8882833,confirmed,SJKT LADANG SEGAMAT,2.4902672,102.8867425,"85000 Segamat District, Johor, Malaysia",171.0,"https://www.google.com/maps?q=2.49035,102.8882833","https://www.google.com/maps?q=2.4902672,102.8867425"
SJK(T) LADANG DIAMOND JUBILEE,MBD1056,2.333536,102.487012,confirmed,SJK(T) Ladang Diamond Jubilee,2.3341162,102.4887085,"77000 Jasin, Malacca, Malaysia",199.0,"https://www.google.com/maps?q=2.333536,102.487012","https://www.google.com/maps?q=2.3341162,102.4887085"
SJK(T) LADANG SCARBORO BHG. 2,KBD3091,5.590321,100.576768,not_on_google,,,,,,"https://www.google.com/maps?q=5.590321,100.576768",
SJK(T) LADANG BATANG BENAR,NBD4073,2.845199,101.820096,confirmed,SJK Tamil Nilai Impian,2.8453789,101.8199699,"PT 1235, Jalan Intan 2, Lorong Intan 2/1, Nilai Impian, 71800 Nilai, Negeri Sembilan, Malaysia",24.0,"https://www.google.com/maps?q=2.845199,101.820096","https://www.google.com/maps?q=2.8453789,101.8199699"
SJK(T) LADANG PAMOL,JBD2046,2.11176,103.39052,confirmed,SK Ladang Pamol,2.1120451,103.39187,"Ladang Pamol Batu 8 Jalan Mersing Kluang, 86000, Johor, Malaysia",153.0,"https://www.google.com/maps?q=2.11176,103.39052","https://www.google.com/maps?q=2.1120451,103.39187"
SJK(T) LADANG PERTANG,NBD0024,2.97102,102.254,confirmed,SJKT Ladang Pertang,2.971663,102.2562668,"72300 Simpang Pertang, Negeri Sembilan, Malaysia",262.0,"https://www.google.com/maps?q=2.97102,102.254","https://www.google.com/maps?q=2.971663,102.2562668"
SJK(T) LADANG SELABA,ABD5106,3.990271,101.065309,confirmed,Sekolah Jenis Kebangsaan (Tamil) Ladang Selaba,3.9878324,101.0650706,"Jln Changkat Jong, 36000 Teluk Intan, Perak, Malaysia",272.0,"https://www.google.com/maps?q=3.990271,101.065309","https://www.google.com/maps?q=3.9878324,101.0650706"
SJK(T) LADANG BATU HAMPAR,NBD3031,2.587135,102.07246,confirmed,SJK (T) Ladang Batu Hampar,2.58715,102.07162,"Sjk (t) Ladang Batu Hampar, 71300 Rembau, Malaysia",93.0,"https://www.google.com/maps?q=2.587135,102.07246","https://www.google.com/maps?q=2.58715,102.07162"
SJK(T) CHANGLUN,KBD4050,6.422574,100.425374,confirmed,SMK Changlun,6.4222509,100.4288071,"Kampung Padang Halban, 06010 Changlun, Kedah, Malaysia",381.0,"https://www.google.com/maps?q=6.422574,100.425374","https://www.google.com/maps?q=6.4222509,100.4288071"
SJK(T) LADANG LAMBAK,JBD2042,1.966733,103.325519,confirmed,SRJK T Ladang Lambak,1.9661518,103.3249012,"86000 Kluang, Johor, Malaysia",94.0,"https://www.google.com/maps?q=1.966733,103.325519","https://www.google.com/maps?q=1.9661518,103.3249012"
SJK(T) LADANG GADONG,BBD1053,2.699488,101.473781,confirmed,Sekolah Jenis Kebangsaan Tamil Gadong,2.6999389,101.4736455,"Tanjung Sepat, 42800 Banting, Selangor, Malaysia",52.0,"https://www.google.com/maps?q=2.699488,101.473781","https://www.google.com/maps?q=2.6999389,101.4736455"
SJK(T) LADANG KUALA MUDA BHG. HOME,KBD3088,5.62069,100.58444,confirmed,SJK(T) Ladang Kuala Muda Bahagian Home,5.620567599999999,100.5830247,"Jalan Kuala Ketil, 08009 Sungai Petani, Kedah, Malaysia",157.0,"https://www.google.com/maps?q=5.62069,100.58444","https://www.google.com/maps?q=5.620567599999999,100.5830247"
SJK(T) LADANG SEMANTAN,CBD7094,3.47174,102.382,confirmed,Tabika KEMAS Taman Seri Semantan 2,3.4715845,102.3821448,"Jalan Sri Semantan 7, Taman Sri Semantan, 28000 Temerloh, Pahang, Malaysia",24.0,"https://www.google.com/maps?q=3.47174,102.382","https://www.google.com/maps?q=3.4715845,102.3821448"
SJK(T) LADANG KUALA SELANGOR,BBD3061,3.309092,101.302607,offset,SJK (T) Ladang Kuala Selangor,3.3101905,101.3070672,"K.M. 1.6, LADANG, 45700 Bukit Rotan, Selangor, Malaysia",510.0,"https://www.google.com/maps?q=3.309092,101.302607","https://www.google.com/maps?q=3.3101905,101.3070672"
SJK(T) MAMBANG DIAWAN,ABD9004,4.270559,101.150641,confirmed,SJK (T) Mambang Diawan,4.270434799999999,101.1506198,"No. 1, Mambang Diawan, 31950, Perak, Kampung Baharu Mambang Diawan, 31950 Mambang Di Awan, Perak, Malaysia",14.0,"https://www.google.com/maps?q=4.270559,101.150641","https://www.google.com/maps?q=4.270434799999999,101.1506198"
SJK(T) BUKIT ROTAN BARU,BBD3065,3.305697222,101.3462806,confirmed,SJK (T) Bukit Rotan Baru,3.305576,101.3446087,"45700, Selangor, Malaysia",186.0,"https://www.google.com/maps?q=3.305697222,101.3462806","https://www.google.com/maps?q=3.305576,101.3446087"
SJK(T) LADANG KINTA VALLEY,ABD2178,4.400682,101.046004,confirmed,Bros Fnb,4.4023157,101.0492463,"49, 31000 Ipoh, Perak, Malaysia",403.0,"https://www.google.com/maps?q=4.400682,101.046004","https://www.google.com/maps?q=4.4023157,101.0492463"
SJK(T) LADANG KOMBOK,NBD4083,2.619292,101.985848,confirmed,Sekolah Jenis Kebangsaan Ladang Kombok,2.619228,101.9858468,"Kampung Ulu Lalang, 71200 Rantau, Negeri Sembilan, Malaysia",7.0,"https://www.google.com/maps?q=2.619292,101.985848","https://www.google.com/maps?q=2.619228,101.9858468"
SJK(T) KHIR JOHARI,ABD0074,4.176747307,101.1979912,confirmed,SMK Dato' Panglima Perang Ki,4.1760595,101.1970548,"No. 1, Jalan Tapah Road, Perak, Kampung Kassim, 35400 Tapah, Perak, Malaysia",129.0,"https://www.google.com/maps?q=4.176747307,101.1979912","https://www.google.com/maps?q=4.1760595,101.1970548"
SJK(T) KANGAR,RBD0053,6.44415,100.1851778,confirmed,SMK Putra,6.4443581,100.1843795,"12, Lorong Dua, 01000 Kangar, Perlis, Malaysia",91.0,"https://www.google.com/maps?q=6.44415,100.1851778","https://www.google.com/maps?q=6.4443581,100.1843795"
SJK(T) RINGLET,CBD1019,4.413886,101.3841,confirmed,SJK (C) Cameron,4.4140596,101.3815174,"Evergreen, Jln Ringlet - Sungai Koyan, Taman Ringlet, 39000 Ringlet, Pahang, Malaysia",287.0,"https://www.google.com/maps?q=4.413886,101.3841","https://www.google.com/maps?q=4.4140596,101.3815174"
SJK(T) LADANG NOVA SCOTIA 2,ABD5115,3.943887,100.967989,confirmed,SJKT Ladang Nova Scotia 2,3.944735,100.9678846,"36009 Teluk Intan, Perak, Malaysia",95.0,"https://www.google.com/maps?q=3.943887,100.967989","https://www.google.com/maps?q=3.944735,100.9678846"
SJK(T) LADANG BIDOR TAHAN,ABD0082,4.089748715,101.2846994,confirmed,Ladang Bidor Tahan Tamil Primary School,4.0897328,101.2846314,"35500 Bidor, Perak, Malaysia",8.0,"https://www.google.com/maps?q=4.089748715,101.2846994","https://www.google.com/maps?q=4.0897328,101.2846314"
SJK(T) LADANG SUSSEX,ABD5108,4.003248,101.130017,confirmed,Sekolah Jenis Kebangsaan (Tamil) Ladang Sussex,4.0033286,101.1302382,"Jalan Kampar, 36700 Teluk Intan, Perak, Malaysia",26.0,"https://www.google.com/maps?q=4.003248,101.130017","https://www.google.com/maps?q=4.0033286,101.1302382"
SJK(T) LADANG BANOPDANE,ABD0106,4.094454,101.25486,confirmed,Sekolah Jenis Kebangsaan (Tamil) Ladang Banopdane,4.094276,101.2553731,"Jalan Teluk Intan, 35500 Bidor, Perak, Malaysia",60.0,"https://www.google.com/maps?q=4.094454,101.25486","https://www.google.com/maps?q=4.094276,101.2553731"
SJK(T) KUALA TERLA,CBD1020,4.545983333,101.4126583,confirmed,Sekolah Jenis Kebangsaan (C) Kuala Terla,4.5471192,101.4156637,"Kampung Raja, 39000 Tanah Rata, Pahang, Malaysia",356.0,"https://www.google.com/maps?q=4.545983333,101.4126583","https://www.google.com/maps?q=4.5471192,101.4156637"
SJK(T) TUN SAMBANTHAN,ABDB016,3.891323,100.818313,confirmed,"SMA AL ULUM AL SYAR'IYYAH BATU 20, SELEKOH, PERAK DARUL RIDZUAN",3.8897433,100.8195328,"36300 Selekoh, Perak, Malaysia",222.0,"https://www.google.com/maps?q=3.891323,100.818313","https://www.google.com/maps?q=3.8897433,100.8195328"
SJK(T) LADANG GETAH TAIPING,ABD6116,4.687450449,100.7105485,offset,SMK Toh Johan,4.6919705,100.7160357,"34800 Terong, Perak, Malaysia",789.0,"https://www.google.com/maps?q=4.687450449,100.7105485","https://www.google.com/maps?q=4.6919705,100.7160357"
SJK(T) PJS 1,BBD8471,3.07881,101.65478,confirmed,SJK(C) Yuk Chyun,3.0774714,101.6516628,"Jalan PJS 1/52, Pjs 1, 46000 Petaling Jaya, Selangor, Malaysia",377.0,"https://www.google.com/maps?q=3.07881,101.65478","https://www.google.com/maps?q=3.0774714,101.6516628"
SJK(T) LADANG YEOW CHENG LUAN,CBD7095,3.436567,102.340322,confirmed,SJK(T) LDG YEOW CHENG LUAN,3.4360578,102.3399307,"SJK(T) LADANG YEOW CHENG LUAN LADANG, YEOW CHENG LUAN, 28400 Mentakab, Pahang, Malaysia",71.0,"https://www.google.com/maps?q=3.436567,102.340322","https://www.google.com/maps?q=3.4360578,102.3399307"
SJK(T) TRONOH,ABD2170,4.418053,100.987551,confirmed,SK Tronoh,4.419543099999999,100.9868604,"No. 1, Jalan Bota Lama, 31750, Tronoh, Perak, 31750 Teronoh, Perak, Malaysia",183.0,"https://www.google.com/maps?q=4.418053,100.987551","https://www.google.com/maps?q=4.419543099999999,100.9868604"
SJK(T) LADANG SUNGAI BARU (H/D),MBD0069,2.386884627,102.0935553,confirmed,SJK(T) Ladang Sungai Baru,2.3869773,102.0936377,"Jln Ladang Sungai Baru, 78300 Masjid Tanah, Malacca, Malaysia",14.0,"https://www.google.com/maps?q=2.386884627,102.0935553","https://www.google.com/maps?q=2.3869773,102.0936377"
SJK(T) LADANG SOON LEE,ABD3069,5.013266,100.523353,offset,SMK Alang Iskandar,5.0145715,100.5278724,"Jalan Kurau, Kampung Matang Gerdu, 34300 Bagan Serai, Perak, Malaysia",521.0,"https://www.google.com/maps?q=5.013266,100.523353","https://www.google.com/maps?q=5.0145715,100.5278724"
SJK(T) LADANG KALUMPANG,BBD5048,3.663948,101.534369,confirmed,Sekolah Jenis Kebangsaan (Tamil) Ladang Kalumpang,3.6642234,101.5334184,"Ladang Kalumpang, 35900 Kerling, Selangor, Malaysia",110.0,"https://www.google.com/maps?q=3.663948,101.534369","https://www.google.com/maps?q=3.6642234,101.5334184"
SJK(T) BATANG MELAKA,MBD1051,2.463976,102.412114,confirmed,SBP Integrasi Selandar,2.4640075,102.4117432,"Jalan Selandar, Kampung Batang Melaka Ulu, 77500 Selandar, Melaka, Malaysia",41.0,"https://www.google.com/maps?q=2.463976,102.412114","https://www.google.com/maps?q=2.4640075,102.4117432"
SJK(T) GANESAR,KBD1026,5.210246,100.614111,confirmed,Serdang National Type Primary School (Chinese),5.213123599999999,100.6151754,"Jalan Pecah Batu, Serdang, 09800 Serdang, Kedah, Malaysia",341.0,"https://www.google.com/maps?q=5.210246,100.614111","https://www.google.com/maps?q=5.213123599999999,100.6151754"
SJK(T) JALAN BANGSAR,WBD0169,3.128774,101.678734,confirmed,SMK Bangsar (Integrasi),3.1326153,101.6765129,"31, Lorong Maarof 1, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",493.0,"https://www.google.com/maps?q=3.128774,101.678734","https://www.google.com/maps?q=3.1326153,101.6765129"
SJK(T) HARVARD BHG. I,KBD3075,5.763622,100.511778,confirmed,Sekolah Kebangsaan Ladang Harvard,5.763279799999999,100.5117882,"Ladang Harvard Bahagian 1, 08300 Bedong, Kedah, Malaysia",38.0,"https://www.google.com/maps?q=5.763622,100.511778","https://www.google.com/maps?q=5.763279799999999,100.5117882"
SJK(T) LADANG LINSUM,NBD2049,2.571701,101.960736,confirmed,SMK Rantau,2.575737,101.959873,"km 11, Jalan Linsum, 71200 Rantau, Negeri Sembilan, Malaysia",459.0,"https://www.google.com/maps?q=2.571701,101.960736","https://www.google.com/maps?q=2.575737,101.959873"
SJK(T) LADANG TUMBUK,BBD1065,2.651790385,101.5816089,confirmed,SJK (T) Ladang Tumbuk,2.6515905,101.5817082,"Tanjong Sepat, Selangor, Malaysia",25.0,"https://www.google.com/maps?q=2.651790385,101.5816089","https://www.google.com/maps?q=2.6515905,101.5817082"
SJK(T) LADANG TEMIANG RENCHONG,JBD5088,2.149894,102.7909,offset,Sekolah Agama Paya Redan,2.1545045,102.788333,"5Q3Q+R6, 84600 Pagoh, Johor, Malaysia",587.0,"https://www.google.com/maps?q=2.149894,102.7909","https://www.google.com/maps?q=2.1545045,102.788333"
SJK(T) PANGKOR,ABD1075,4.222181245,100.574911,confirmed,Sekolah Jenis Kebangsaan (Tamil) Pangkor,4.2221611,100.5748984,"32300 Pangkor Island, Perak, Malaysia",3.0,"https://www.google.com/maps?q=4.222181245,100.574911","https://www.google.com/maps?q=4.2221611,100.5748984"
SJK(T) LADANG JENDARATA 1,ABDB002,3.914283,100.962848,confirmed,SJKT LADANG JENDARATA 1,3.9142001,100.9632068,"Jalan Maharajalela, Teluk Intan, Perak, Malaysia",41.0,"https://www.google.com/maps?q=3.914283,100.962848","https://www.google.com/maps?q=3.9142001,100.9632068"
SJK(T) LADANG VOULES,JBD7063,2.46097706261545,102.95782148838,confirmed,Tenang Station Religious School,2.465182,102.959257,"Tenang Stesen, 85300 Segamat District, Johor, Malaysia",494.0,"https://www.google.com/maps?q=2.46097706261545,102.95782148838","https://www.google.com/maps?q=2.465182,102.959257"
SJK(T) LADANG TANAH MERAH,JBD9006,2.281305,102.564557,confirmed,SJK(T) Ladang Tanah Merah,2.2813301,102.5644302,"84900 Tangkak, Johor, Malaysia",14.0,"https://www.google.com/maps?q=2.281305,102.564557","https://www.google.com/maps?q=2.2813301,102.5644302"
SJK(T) NATESA PILLAY,ABD5109,4.008185,101.19047,confirmed,Sekolah Jenis Kebangsaan (Tamil) Natesa Pillay,4.0085438,101.1907388,"Jalan Bidor, Batu 14 Kampung Ayer Hitam, 36700 Teluk Intan, Perak, Malaysia",50.0,"https://www.google.com/maps?q=4.008185,101.19047","https://www.google.com/maps?q=4.0085438,101.1907388"
SJK(T) LADANG TRANSKRIAN,PBD4031,5.147297222,100.4852417,confirmed,Sekolah Menengah Kebangsaan Saujana Indah,5.1514056,100.4867506,"7, Jalan Transkrian, 14300 Nibong Tebal, Pulau Pinang, Malaysia",486.0,"https://www.google.com/maps?q=5.147297222,100.4852417","https://www.google.com/maps?q=5.1514056,100.4867506"
SJK(T) LADANG LANADRON,JBD5084,2.171772,102.7156,confirmed,SK Kota Raja Panchor,2.170945,102.7161068,"Panchor, 84500 Panchor, Johor Darul Ta'zim, Malaysia",108.0,"https://www.google.com/maps?q=2.171772,102.7156","https://www.google.com/maps?q=2.170945,102.7161068"
SJK(T) LADANG TUAN MEE,BBD3072,3.267364,101.457871,confirmed,SJK(T) Ladang Tuan Mee,3.2666263,101.4593303,"48020 Bestari Jaya, Selangor, Malaysia",182.0,"https://www.google.com/maps?q=3.267364,101.457871","https://www.google.com/maps?q=3.2666263,101.4593303"
SJK(T) LADANG BRAUNSTON,BBD3049,3.254137,101.326324,not_on_google,,,,,,"https://www.google.com/maps?q=3.254137,101.326324",
SJK(T) BATU ANAM,JBD7070,2.58225627062968,102.703494429588,confirmed,Sekolah Jenis Kebangsaan (T) Batu Anam,2.5821642,102.7034234,"Taman Sri Gemas, Batu Anam, 85100 Batu Anam, Johor Darul Ta'zim, Malaysia",13.0,"https://www.google.com/maps?q=2.58225627062968,102.703494429588","https://www.google.com/maps?q=2.5821642,102.7034234"
SJK(T) SERI PELANGI,JBD0051,1.853017,102.949897,confirmed,SK Tengku Mariam,1.8490282,102.9504321,"83000 Batu Pahat, Johor, Malaysia",448.0,"https://www.google.com/maps?q=1.853017,102.949897","https://www.google.com/maps?q=1.8490282,102.9504321"
